recording_id,species_id,species_encoded,pca_1,pca_2,umap_1,umap_2
d3abb14b7,17,2,-7.134594057291884,-0.5884933940777094,-4.1668954,2.7323964
84550302d,17,2,-4.638005413484813,0.10075167494005774,-0.12634085,1.0659987
5bf1ac192,23,4,-5.725060413453187,-2.345215448561115,-1.7582895,4.8778086
e59588338,17,2,3.2351846690101214,6.190182422396542,2.9743166,1.2779516
ff858780b,12,1,0.37377154192697115,4.03146034804719,0.93350154,0.35721746
5f34798c3,23,4,0.9065825017382646,-1.8382391813560566,1.8696822,3.0635173
0099c367b,17,2,-5.088812952652078,0.10541401133006228,-1.2981099,3.2354846
822e204df,23,4,-3.8682255535101318,-1.8745587953236678,-0.6775545,2.9749749
8daabd226,10,0,-3.8443579788526003,-2.3658303811849954,-1.0649873,4.275467
567e55bef,23,4,-3.9259056797882863,-0.7404282184506042,-0.25228298,1.7302376
b72980251,12,1,4.8067201603815795,-1.0078058162179826,4.75385,5.1446295
5422cbdda,23,4,16.76792042989641,-8.012124610193585,7.854021,3.514456
3a2b59426,12,1,4.019414303643493,2.6531956361654614,4.093096,1.395265
56d22a5b3,18,3,-1.7175445625182377,5.099216813670819,3.0017679,9.251131
a30fc5a56,23,4,-6.993949065520898,-1.0738751649921843,-4.2199855,2.0166497
575044d36,10,0,-7.317665520376995,-0.9896907554356889,-2.9404747,3.534353
d3020850e,12,1,-0.9956436357776639,5.217146800691072,3.2379446,2.0685863
667cb9ba7,10,0,-5.156446219579216,-0.9045287254928247,-1.7191507,4.3655634
8487fa506,23,4,-0.5698571952059918,1.9225563346666237,0.92997944,4.512099
0275e127d,10,0,6.804252129334521,1.1279151494481212,4.9837112,3.2344565
cf4dee5dc,17,2,1.961647340470672,0.9738191477933813,2.691574,3.3572638
51fc99844,12,1,-2.2104301834906037,2.1774566132960103,-4.0762467,0.65063024
7cd8ce712,23,4,0.09363406164991783,-1.3045400007750672,1.9948342,3.5492325
5a55970ad,17,2,-3.6754217703792627,-1.0630766002684948,-0.6489089,0.18850867
869145e0b,23,4,-3.2655971012537393,-0.7036382471826569,-0.44054395,0.3413409
c0722e5fd,12,1,4.661348275978548,0.8859240784899962,-2.9211204,-3.2728853
988e03248,10,0,7.10505505761166,2.365100341314567,4.6706347,3.00067
d6713bfd9,17,2,8.103398903950259,-2.6998712372460094,5.2496977,4.53593
e1b24c35f,23,4,-2.9514080943403442,-0.40815119025998137,-0.7654754,3.2005885
16cf75798,18,3,-5.589039395183553,0.28189075092599963,-3.9395583,1.6041063
d7b2622e9,23,4,15.18851663478216,0.07095034205338946,6.558819,3.8650563
7227068d3,23,4,10.927095363732,1.6531241986476846,5.4648643,3.2701242
e89563a18,23,4,-6.85173778383094,-1.237682159283475,-3.7281013,3.8712919
c12ca0c0f,10,0,2.9420849220421097,-7.361519751321712,3.479757,4.809693
db3cdbf35,17,2,-4.201033833396089,-2.3826326694597375,-1.141978,4.3202205
221b20d20,17,2,-4.845840909378372,-3.6996315169252663,-1.7606039,5.370719
85fd75b28,12,1,-0.3568540893628333,3.031501964937811,4.9858494,0.24649362
d5992de83,23,4,-3.6716363134512564,0.34811676510727724,1.5636083,0.9955687
58ac9ae47,18,3,-5.511957274821768,0.9365770808579005,-3.9914777,1.5202085
48ceeeb96,23,4,4.236256593625108,1.3766370302757578,5.478905,1.3129
50d982302,12,1,0.5606127834071205,2.5986163141626357,2.293447,1.8771513
6b46c794b,10,0,-0.30707620701476024,-2.4556319574048517,1.4254067,3.2016747
8d1aa8b4f,12,1,-8.299577426684152,-1.2528599134971214,-2.8587947,5.485054
de8af793e,10,0,-3.029201177715838,-6.186055696827063,-1.4584117,5.337716
f8cb4f59b,17,2,-0.9372850110980856,-0.5771773206574693,-0.2864281,-0.4120709
d6c136fc8,10,0,-2.9440848513060978,-0.5165203148152513,-2.0773385,1.8172451
5cd1a3c29,12,1,0.866036357027011,2.60408217780404,2.7620022,6.928477
fd1970634,18,3,-6.662025006956955,1.1499569614901735,-2.4331264,1.9670858
2fa789928,12,1,2.2960669698052563,-2.323008667682487,2.8250675,3.687749
24e76d609,12,1,4.550076036295084,-2.1098102255362425,3.5225608,3.6942255
427d1a943,18,3,2.4274156664228492,-3.1845701139133764,3.2508936,3.4628441
d2521e761,12,1,-1.372188467250786,2.7048165414990426,4.9832697,0.23920473
515ab9c02,10,0,-3.978415762284696,-2.000386985417514,-0.08991497,1.9619883
48fb7aa8d,23,4,6.897692914561034,-7.318070796891666,4.3875895,4.506299
cb5ddad47,17,2,-0.0069360923900616545,0.8887575245021012,-2.997531,-3.0550725
9cb5f0d5f,10,0,3.864210807076078,3.551305529536021,4.6293893,1.9338691
32464c219,18,3,7.1023025486212905,4.999122164655618,4.0114202,1.3534611
7fd54f2d4,23,4,1.094600578144399,2.2430320869260014,2.2866945,1.6497612
f7c93a6a8,23,4,-2.395060133323053,1.6236908015752816,-3.155899,-2.024783
7c7c016f6,23,4,-1.5210307746201146,-1.9399997225159888,-0.049045913,5.005672
7859fda05,12,1,-2.223392325438329,1.3394215368964326,1.6018026,0.978171
ef0dffdab,12,1,-0.4973012175021236,-3.9390001525883487,0.7142923,5.8440785
85b8520bf,12,1,-7.885742125736433,-0.09696584747284621,-3.6373134,2.9835846
200656f13,23,4,-3.0004771234688414,-2.3261196124028727,-0.18472582,6.1627483
db29755be,12,1,3.885478603253901,4.925052093409177,4.8121157,1.768967
0c448e77c,17,2,-6.91447674967284,-2.0227099842536354,-2.4494803,5.2335105
faca6a380,17,2,-7.048897120081685,-1.0514360304118313,-3.6535833,3.634466
3f0f6e73d,10,0,2.0621620971858015,1.4131880527853131,2.6527872,1.2785789
e10908e68,23,4,-5.3221790239152424,-2.029946107391089,-1.8073646,3.5625856
408fcd1dc,23,4,9.310499103805638,0.9665920533141324,5.069008,2.1046445
c7dc9f7f4,23,4,1.1195765899468952,-1.4891746689157326,1.8004789,2.948722
f3cb40395,23,4,-0.6702344809196777,2.9968344560105025,2.2492044,6.763737
ffaaa4c77,10,0,-2.0197774291792836,-1.8012650234352698,0.92609775,2.8385217
61d1f5e59,23,4,-5.013689551495453,-2.4333175495392307,-0.78024584,6.1087875
edc38715d,23,4,-0.5863101311400847,-1.415102488919707,1.419438,4.9472694
a37a0bba7,17,2,-5.408187240151369,1.9969460128920995,1.6173707,10.674386
6d93f853d,17,2,-6.061162909365101,-0.46195644356383553,-3.6907341,2.459271
e5fb30fa4,17,2,0.7129303783239374,0.507762643881299,2.4699228,9.09231
94dc4b563,17,2,-6.293964296669961,0.46857172914053685,-3.838316,4.0597134
2d81f8edf,17,2,-5.50956546285535,-1.915890545273139,-1.4875389,4.706578
4002de600,23,4,-4.046191121076072,-0.4134821641503151,-1.009167,3.281077
0f8ea71e4,23,4,-2.928788760909973,-3.8534676608301117,-0.5455312,6.2495837
05194d95e,12,1,-4.7966196060770425,2.2100003520382514,-3.1476884,-2.1752942
dd35e08f1,18,3,-3.5424711308344587,2.6324952735845946,-3.1526327,-2.1168344
68049cb26,17,2,4.427252285138352,6.636334674721656,2.94263,1.3166837
65f32be6d,17,2,-5.764577984761663,-1.600075437199718,-2.6932886,2.2239463
56333906d,12,1,2.778920144125209,6.924258344393474,4.02195,1.1859715
3fcca1372,17,2,-3.8282683481127933,1.6516354162735511,-3.8611312,1.968839
ecd47f7cc,23,4,-5.66678676199893,-1.2336415896105768,-0.7724569,1.7967557
30c4c7522,10,0,-4.237208450967101,-0.7813012744305197,-1.2061526,2.8957708
2f11a8c05,17,2,25.03699855515222,5.488902557321504,7.3987365,4.455477
b6e0c5c42,10,0,-0.02024465985145632,-1.4076403233503658,-1.0385432,5.445007
bb257e4af,23,4,-4.220701506489952,-0.4691167786964751,-1.0098722,3.241533
110a7678f,10,0,-4.398630305105859,0.3471337991521027,-0.3326413,1.5530922
a1873fe1a,17,2,5.206095667061878,-1.089972873407323,5.1209693,5.1035757
c5d282e1e,23,4,8.56123847589199,-0.48336469212413335,5.2217484,4.3376
520a743a9,18,3,1.17892167747009,-1.0014914822653298,1.9093587,5.8552675
84b066e27,10,0,-1.1935325062381927,-0.6885249006010846,0.48997945,2.991237
450fe6a1e,17,2,1.4478791740917112,-3.6962004668127655,2.3074095,3.517649
ae521f781,12,1,-0.985058083428507,3.297714935277732,-4.098639,0.63498473
0876d30ac,23,4,-5.744307330461734,-1.7868862069736433,-1.9219848,3.4625525
8e6e5659e,18,3,-2.371830014092785,3.740593213657874,3.8920932,-0.3669694
37e8f76ab,23,4,-2.50283799249996,-1.1787056211863944,0.59068567,1.9454441
e3a71c03b,12,1,1.3829388655779171,-1.944374572590747,1.9569169,3.6391857
e53e45454,10,0,-3.5146990072371382,-2.396995411900965,0.063255146,2.65939
158c5acb6,17,2,10.781373474414327,-1.455737210702568,5.4799747,4.3909802
03e8c2dc8,17,2,-3.136282902990076,4.419691602099696,2.4268563,9.868522
459389f95,12,1,-2.1950399367330427,0.36417204677241893,0.6866624,2.3232257
c874f072d,23,4,1.2550822847099086,-2.8672621353326964,2.7465148,3.5711374
7227068d3,12,1,7.2682454237776035,4.177503742558999,4.950461,1.9548224
aae654cb9,23,4,7.58469275957851,-3.3012126897155234,5.2159557,4.5888696
e18411873,18,3,2.5961127851483923,-2.5605840269804636,2.8425143,3.778541
d37d68bdb,17,2,1.947846130708079,2.424108544750914,-0.19602744,-0.78639466
57de62a79,23,4,-2.236397427739388,-3.557828282683028,0.5513618,4.8959537
da708c386,12,1,-2.8905863779313696,6.449962876363845,3.503453,9.286331
7a8747d7b,17,2,1.0592836607348106,7.638975582529059,3.6616578,7.932209
2c97a8020,23,4,5.830457062841201,-1.1452381293694431,3.890475,5.7426248
84d2746ce,10,0,-0.25603718567026623,5.334060399481125,3.6156316,0.07849817
a34edc26f,23,4,-3.399018164814003,2.283198147721268,-4.076307,0.6648888
911df6a5e,23,4,3.22006443891531,-1.7044783933088625,3.57577,5.714442
134c64639,23,4,-6.111529743692122,-0.5430786825622327,-4.155638,1.8687304
d69d972b4,17,2,-4.213080827720024,2.6122981779929484,-3.1527557,-2.1673493
e317ae8c7,17,2,-6.902798368468774,0.6117847026871995,-3.822557,3.9611206
246434b48,10,0,-4.142774405383595,-2.703283592692296,-0.6381019,3.387239
477119234,12,1,-6.874598323982558,-0.6545190375857586,-4.1217628,2.8753328
0e799da44,18,3,1.3081490947811578,0.39574849240440924,2.6447315,8.93248
ccd017bff,17,2,2.4331416715277117,-0.773928742171976,3.563776,6.3484273
c5de5386a,18,3,-2.248670466241234,-1.1168096087268713,0.5132837,5.320345
bd2ffd93e,10,0,-2.5782852770495435,-2.5111673515554815,0.10893738,3.1401405
d1d23c26d,17,2,-0.807320741045104,-3.7337465483761165,0.71533203,3.8446064
88c331db3,10,0,-7.521906390253735,-0.9178905473869252,-2.244096,3.1377943
5bfe1dec6,17,2,-4.966625436050434,-0.8229418749608021,-0.49277294,1.5380044
87b2981de,18,3,4.049523288443828,10.538489517526367,3.4505372,7.780601
9a884492c,23,4,8.843830896472717,-0.5400769583688471,5.2891006,4.520954
4ce39f33d,23,4,0.3955204190834335,-0.6669496460000806,1.4163299,2.5148518
af6b32ad4,23,4,-2.4076955284222725,-1.8835440781743829,-0.06463111,3.5862782
053aeb7bd,23,4,-2.959048508027612,-3.0524840983483643,-1.4175731,5.3792415
59a9eb657,23,4,1.4197664563608274,4.482617764317584,2.6030962,9.368213
f59a76d40,18,3,15.864441263614559,3.635792130889148,5.6457763,2.9561133
3f19ff147,18,3,-0.39372765657786635,-0.07966933245541427,1.2838174,2.154561
17b6d882e,23,4,4.657488009804487,-2.7223493862743458,3.7868743,4.33768
cb3285a5b,10,0,0.8653369791890216,0.6624585395536523,5.7776933,0.5561895
eccdd4ea8,23,4,-0.38895595686538825,-3.1050658632343615,1.3966671,3.325879
a12d0c71c,17,2,-5.073650697379992,1.5585990206306313,-2.2098727,1.8442256
f6e41b038,18,3,-3.3430980003659903,-0.33745754266237826,-1.5125941,2.4025548
c8e0b8353,23,4,16.47619381748169,-3.5039927632395003,7.1087737,3.7539973
cb5ddad47,17,2,1.577215334565724,1.2572333408658363,-2.9686837,-3.1716843
b2c16d2d4,17,2,-2.2408708321155126,-2.740303407166994,0.42320922,3.876596
dd81b8980,17,2,5.80444792837403,4.18717065895169,6.09514,5.6596513
aacdd6c41,17,2,0.4099145033967624,-2.388970551700342,0.90878147,5.802243
d284a6ee2,23,4,-3.1349431551390436,-0.940505005182461,0.12040569,2.5536275
13c887207,12,1,-6.268856514016363,0.09047455267358998,-2.5479817,2.2634614
62f33099f,17,2,-2.0604035864048384,2.310705748735951,1.1619145,1.5653659
178b835e3,23,4,-4.168162500937338,-0.9463752882557539,-4.8778653,1.2620797
50837f004,12,1,0.36856799033791654,2.133035308519756,2.2763112,1.2205029
a189dad1b,10,0,-1.1710990308611882,-1.74959129410367,1.0777781,2.8006384
46e316674,18,3,-2.638581484174636,-0.1814328437761567,1.5492035,6.499049
d291fab38,17,2,-4.3296166460353795,-1.522825394420529,-0.3602805,2.8845687
55b2b19d1,17,2,7.762045850550591,2.793582057120437,4.376682,3.2888632
74fbde29b,18,3,-1.0620290375659855,5.2593731862330335,2.6079812,9.479926
c12e0a62b,17,2,-5.4256873986724194,-0.21731339552683754,-2.6458747,2.2452557
ef0dffdab,17,2,0.20060472269346818,-3.71826567420274,0.76238894,5.8112564
160c76ee7,23,4,-3.1246605528601643,-0.5783856965757157,-0.83138716,3.3326197
edcdb1df0,17,2,-6.7470176521717535,-0.8560801622359685,-3.7874758,3.9287517
a554c9c3e,23,4,-2.9663783941761492,-1.1960213525232648,0.23584804,1.8124328
9fbcd740a,23,4,-1.5457025855154216,-0.22560623365983784,1.8406953,6.385361
f3df14ff5,17,2,-4.93264057539151,-0.5694097930716253,-3.8086686,4.021793
1a9743443,12,1,-7.421445666862822,-0.13125669581648777,-4.195736,2.8552747
954262c8f,23,4,13.34185026339949,-0.4708410315490067,6.571633,3.9013283
cb61399d9,10,0,-0.6866297676188864,-1.1787370492831988,1.1657201,1.9741797
5b219bb1c,12,1,-5.56888093550628,1.2482727817529289,-0.2861244,1.5022794
2393b59e0,23,4,-1.2112886699874286,-3.486722728688561,0.5538303,5.941216
d7a655c45,17,2,1.150895438049907,3.3563514232406244,-2.881589,-3.7675571
15d9e6d8b,18,3,6.4595414443254775,6.651940047930754,3.1844199,7.351502
f51c0da28,10,0,-0.9806853335075513,-2.1633998077499608,-0.13819802,4.9004483
e311ea99b,17,2,13.856135778515629,-3.214076217056507,6.9894223,3.7852476
5c609dbfb,18,3,2.340152905620573,3.8208546023780197,2.5604804,9.439971
e4454e447,23,4,-0.6245793684228135,-2.31667871919248,1.2112545,3.1803155
82ff46226,23,4,3.2633719267625247,-5.207594466729799,3.6209917,4.979714
03ac92720,10,0,15.046798157520255,5.149681688708685,7.0525527,4.488656
160c65ebc,17,2,-2.0990799547374435,0.27921585150819106,-0.73428065,3.3421156
9b7ef67f5,10,0,3.778487830191276,-2.504758924057484,3.807896,4.91877
d4e5616b6,23,4,-6.048553389448311,-2.365459656721421,-1.9702574,3.636605
d7cb8e99f,12,1,6.395864591929967,-0.5723545889092849,4.9754596,5.176228
326992b55,12,1,0.013677507904407693,1.7555115644840538,4.190079,0.053647943
7aee07881,12,1,-4.221084477106884,-0.9124309516502308,-2.3487816,2.4041638
825084273,12,1,3.1401431540184346,-1.9369051927989287,3.190981,3.6710575
0d4a24cc8,23,4,-0.2417302185652352,1.6200323456893961,1.9527816,1.6286482
dc6734a0e,17,2,-3.577468157374807,4.064826641468717,3.9334912,-0.37159085
b1567318d,17,2,-8.126725425646843,-2.0812038946947466,-2.671374,5.4098496
990662a03,18,3,-6.954038926106457,-0.4348377506705996,-2.6554716,2.1088896
2febbdfc5,23,4,-5.1422467757226205,-0.8939091177413183,-4.88412,1.2375101
1d1083982,17,2,1.981360215563823,5.33024053391367,2.9070125,1.2510784
47ff9c6bc,18,3,-4.111943416488577,-0.8340422846730285,-0.64410377,0.20246816
01d1aeb9a,17,2,4.544605246758104,3.5118997973183226,4.2338896,1.5795474
3c766c3c8,23,4,-5.930977756255852,-0.4760567880916686,-0.7625963,1.7867513
9c86d718d,17,2,-5.941408300242185,-1.7493460557904557,-1.9901193,5.3960357
a51afbc02,17,2,-5.873775487974509,-1.5340765221370016,-2.563669,2.2471466
ff6aa0e63,18,3,-6.578879762354215,-0.9312751611843129,-3.947439,2.697223
f885c0336,23,4,-6.389349745315227,-0.7473740675563771,-2.6265864,2.1032832
a2ae08a6e,12,1,-1.6338903039587358,-0.062083508109433916,0.51562107,6.45714
1e469c124,18,3,-2.0053806035992228,0.1166922902161753,1.5295871,6.561606
8593f9606,17,2,3.9860445470869994,6.744303417971896,4.7175245,1.6815662
d8b362a0a,12,1,3.131738546960033,2.449915829396604,3.4996052,2.7180712
5f8eecc9e,23,4,11.209197923086792,9.309725774524559,7.074773,5.0450635
7e370f1f3,18,3,-5.941713804127153,-0.5561441293144226,-0.6104377,1.5879512
bc0b86e9a,17,2,-8.710768901405729,1.5062915411422377,1.4854679,10.636035
c856e9ac6,23,4,-3.7726776173153995,-2.9239654230405776,-0.9558594,4.3716955
9afa17810,17,2,-3.066277912168613,-1.3253958670446653,-0.099147916,6.6257634
c6e411c90,23,4,5.879668371153649,-2.2197780227526764,3.6256003,5.622431
4916ad38a,18,3,-4.509077598326886,-1.3609020518712034,-0.6452337,4.604154
2d4be0d32,23,4,2.033099388360898,4.662769664528406,3.3669171,1.3342466
71db64300,23,4,4.29623956063716,-1.5144466142769142,3.4711025,3.7470999
0cf1a2ecd,12,1,-2.605496584406887,-3.662519890718455,0.6320048,3.7813845
533ae3f85,18,3,1.1360964350212945,4.450507621047,2.9557986,7.263058
d2bd64c72,23,4,22.081114567151033,-6.048578477607952,7.8209248,3.7963736
d0ea4e8aa,17,2,-4.457491492171745,3.029534493792765,3.869553,-0.3872202
708e4dd42,12,1,7.130984564640765,2.1277970209102053,5.2997766,2.6647892
59a9eb657,17,2,1.8125624555092943,4.6278730109814905,2.5795228,9.388441
64336bff0,17,2,-7.354066344067547,0.48514082519977897,-3.7711976,4.063339
43423d1e3,18,3,1.286742126341106,-1.4850971843853231,2.5888517,5.6361456
0dceae04a,12,1,-8.547376703586119,-0.11063213239525106,-3.2120798,5.347369
61b576271,17,2,-3.7060993700542886,0.2917134400311392,-2.1144,1.8274318
cb6361d10,23,4,-2.7441291109093022,0.3844956292668851,0.42955565,0.86380965
c8aec31ab,23,4,-5.71789911902179,-0.9466105198509751,-1.7132698,3.4744103
1af4713d0,17,2,-2.435845906094854,1.6588803816769773,-4.1283174,0.7318411
8b24f2f98,18,3,5.455271777519275,0.5728951617843657,5.212528,5.2415223
718e842a7,18,3,-4.057750925589068,0.6815150985075586,-0.070072725,1.5539558
8a911af21,23,4,18.060525362199648,-4.844070259256073,7.8473043,3.5439467
6af54a2ef,12,1,-1.8416045618545425,-0.8836031007872089,1.7418017,1.0906681
306c7f7f9,23,4,-0.8062229536296234,-2.848721731200483,0.44846165,4.593893
c5b77ac32,17,2,7.880362398022655,-3.0724131253266203,5.3411407,4.4153414
3c621e663,17,2,-0.6191373281784672,-2.8074656642999556,0.77191687,5.136498
cdb4a1e29,10,0,-0.1892286404360757,-3.5274042398365015,1.5334983,4.7708
28250a178,12,1,-4.711146791165642,2.3586919812089824,-3.1719449,-2.1992917
0a9143370,17,2,8.531517586759076,-2.7543508931539247,5.1992006,3.5360029
d0ea4e8aa,18,3,-2.8433083960867798,2.895197913704031,3.8302104,-0.3676946
86de74a7c,23,4,-2.4947072142221636,-2.7137356219529067,-0.082431436,4.187846
498cf88de,12,1,-3.079825454645447,-1.7598301498867457,-0.0035061336,3.275036
8a36a56bd,10,0,-4.021947734608583,-0.9390167409341582,-0.39339054,2.9292963
5b5e3b4f6,10,0,-3.554172411663166,-0.958883606532874,-0.88516974,3.3296914
2ae54cd8e,23,4,0.3079267599282207,-3.156951411142904,2.0190752,4.053739
5f8eecc9e,23,4,11.33989917581981,10.920213381012527,7.068756,5.0584497
079cef4b3,18,3,-2.9584797702839083,3.806080022297972,3.8882294,-0.30367813
8c7648ac2,17,2,-0.9054405439089614,-3.879446428679307,-0.06656221,5.8526926
9b59cbadc,17,2,-4.31289950429554,5.586961196773849,3.4300952,9.391557
ed2ae7025,18,3,7.52009207059094,0.46600863868942616,5.191397,5.142695
cf9f7c5b6,17,2,-6.503606323586283,2.261357824623093,-3.4453192,4.8500853
14218200a,17,2,1.7987761396938682,-1.7061078420497826,3.5518627,6.3246956
b55999b5b,23,4,-1.3291896055801269,1.7641725372515416,-4.0290036,0.62676734
ce5b205f3,12,1,-6.386458985353494,-2.4733638065959354,-3.4769022,2.6996346
59b4226c2,23,4,4.7728422191524915,-3.0934983651411323,3.5935736,3.982285
097a91620,17,2,-3.597782291007575,-2.3711202205046202,-0.072983086,6.4950585
4faff1567,23,4,-2.1915837008971204,-3.808220185473609,0.19934669,4.2353787
4982fe54d,17,2,-1.837461428359198,3.8163151914360958,3.971991,-0.3638432
097a91620,23,4,-3.9704083902508485,-2.210883826671673,-0.13594624,6.545326
5a7cc4e44,17,2,-5.710188792278596,-0.7423305110990022,-3.4200182,2.4881315
e77061ecf,12,1,-4.1343666671295045,-3.191129602297587,-1.6219909,5.396877
cb3285a5b,12,1,1.585360213474393,1.4860271793807527,5.721414,0.6355179
749447350,12,1,-1.6724271561522375,2.693104940715026,4.021302,-0.22880414
1a9743443,12,1,-7.507781082825455,0.0649295589125145,-4.167952,2.837273
c8c39d92c,23,4,-3.5250753960087495,-2.373175014528231,-0.27256724,0.77880394
b68e70116,18,3,-7.9250892295121185,-0.9735924868969044,-3.6170912,2.9092174
476398f34,17,2,-6.140832752103654,2.9829924738435687,1.537937,10.661267
10fc9a772,23,4,1.088541969007888,2.7860897112053062,3.9257393,0.22102787
f5427b3c3,23,4,-3.4121947254234257,-0.9220566737837002,-0.516627,0.21093959
5063b6b7c,23,4,-5.1597386228128075,-2.7096894798899718,-1.8856936,3.698439
d9544d359,10,0,-1.8938266241231618,-0.9837671497011531,0.8079961,2.0147066
bec6d5f64,23,4,1.7564373653635734,2.534120738480546,-0.12878455,-0.8642686
b3da3e09c,17,2,3.8489292068358045,-1.1433337847934846,3.4448485,3.667845
338184e49,18,3,-7.454171384796023,-2.1607173675549247,-3.0310378,3.3369217
1e379f7a6,23,4,-2.534022289590057,0.24861311143926496,0.43650928,2.2635567
c138beefa,17,2,-3.5398285934883704,-3.6396568544814056,-0.19026576,5.829003
ae6c05443,23,4,-5.982130364426058,1.6523131423413915,-2.165096,2.4403894
b3b432bcc,23,4,-4.633315740793312,-2.525766441027343,-1.3948004,3.5326488
371ef3886,12,1,0.19333860669292718,4.2093186552526625,-2.8842182,-3.76291
bda5fbf5a,17,2,-3.0263059411047264,-0.9836394413914846,1.5073862,1.028511
cb6361d10,18,3,-2.5875683877046596,0.5753590195493177,0.4756753,0.8249937
c0a0e43f1,23,4,-1.9141401449394522,-2.712465380217304,0.5895214,5.1292706
6f036d0ff,18,3,0.30637619780789227,3.9078828239917183,-2.8956704,-3.7557764
6346c01fa,18,3,-3.754415975139353,2.5974661249967284,2.96676,9.602939
63e47e918,17,2,-5.6126456512123735,-2.3782835306312826,-2.0420816,2.983514
0bca40ab7,23,4,0.9204635840869384,-2.5719301114119553,1.9421251,4.1683073
b42aa0f8b,17,2,6.2965833654716805,-2.957906297633512,5.089932,4.736198
2d1d36b45,23,4,-2.8029789646090206,-2.812999289571731,-0.80040824,3.9503002
bc3f9bc70,17,2,-2.4544133841677107,3.2904236704045324,2.8008206,9.476886
55b2b19d1,23,4,6.628043416824517,1.543779249567192,4.3624496,3.3213937
0a4e7e350,10,0,0.1962068878495059,4.128609366703482,3.2610404,2.102898
aa1ee13f5,23,4,-2.350721083236726,-1.3011442776082696,-0.48043105,-0.038100854
b2f3a6df5,23,4,7.9995332829905825,-2.5481720503563747,5.0973053,5.044527
33d5aebae,12,1,15.70668964492848,0.8600376570715544,6.822257,4.134315
e3cb27123,18,3,-4.45656912642899,0.39958228589166556,-3.6060832,2.4673364
d5cd58b16,17,2,9.620788018274675,-1.5144458150427054,5.3435864,4.467157
21aa5dd1b,17,2,-2.9729578847669655,1.050952146154273,1.7005361,10.625785
5281fc845,18,3,-4.2688256372962865,2.07814997898142,-3.1383643,-2.1933575
890abb1e3,23,4,-4.290080843177082,-2.168747391121744,-1.3713844,4.3811965
619a7af56,17,2,-4.254157756729726,-1.040657735642198,-0.19583641,2.4290648
ed82ecb39,23,4,7.0186164135994416,-5.86088170312916,4.4950447,4.4289675
3b83c6041,10,0,-5.5570236328428875,2.6443029270987246,-1.9486067,1.9725475
ef0faf6e4,12,1,-5.794609013788752,-0.6589579854682359,-2.5843818,2.0425665
64877c794,23,4,-3.7689608256013294,-2.2697652873640304,-1.2828374,3.609993
492aa511d,23,4,-0.7338810039239849,-2.1154426826615844,0.5852597,5.048501
2cd6722de,23,4,-2.40373361017887,-2.499947968942624,-0.06385625,4.0404863
a00811313,17,2,-5.087552098507856,2.2809948339147157,-4.015807,4.218037
07edb03ee,23,4,0.26088714573914007,2.8271358282679127,2.7437563,6.952156
003b04435,23,4,2.9919951907665823,1.4924787792630128,2.2515543,2.0613751
0efea8645,12,1,1.2086615537515126,4.036701946879243,0.96434265,0.3383658
bda5fbf5a,18,3,-2.755762965210068,-0.6859003353123386,1.577071,1.0556872
23edf6e3a,17,2,1.26835315388351,7.5811425419335645,3.6836383,7.937397
111e16fce,17,2,2.6955677632430417,-0.6869233483213737,3.8107324,5.683229
d8682919a,17,2,-4.5219788495620765,0.5135875674866829,-4.6965933,1.2428209
5400d50cd,12,1,3.054575300733986,-3.2161285335560774,2.9311945,3.8727458
d89c2cc01,10,0,-1.0953436491380109,0.64225256821705,2.0003717,6.5149784
75c169e51,10,0,1.1634395773614234,-0.6947506041447913,2.3517828,3.6445231
8529da957,18,3,25.21785609844184,5.248674369592813,7.3509398,4.444051
355ab6993,23,4,2.013810722705858,-3.5265187398143354,2.238472,4.7060304
8eb0e591c,10,0,-1.5016744224540122,-1.984611746929381,0.78234804,4.8709145
c21cff9ba,17,2,-1.229876288696059,2.0029667118756254,2.1922114,6.7180147
f2dfb1141,17,2,8.44597062685708,-0.14137248570781497,5.2127566,5.1400833
c3ed6269b,18,3,-3.3787867335070096,0.7975481791445411,-2.1237924,1.7757518
bae729612,23,4,-2.9373786622648863,-1.4863323451071224,0.4560525,2.39244
438c12dbc,23,4,6.047865460202608,-1.8003033659591419,3.7514696,4.145805
5673135ca,23,4,-8.216285834891194,-1.7455549409216595,-2.8753402,5.3477263
96e4d0c55,18,3,-4.667061613328993,3.412473894567695,-3.110107,-2.5639164
ce66ba21f,23,4,-6.416126078220488,-1.909196763628794,-0.53731996,6.79838
a52ca6402,10,0,1.5634492508836992,-4.504147112882564,3.1203535,4.391214
50de63436,18,3,-2.9480070674108827,-1.03002899594035,-0.5390923,0.12237462
9d1eee84d,23,4,-2.5960754382699056,-0.6237713266515997,0.75543666,4.3619437
edd568403,12,1,-4.163113687470242,-1.7118073761922934,-0.26760796,6.754241
b69ef4e9a,10,0,-3.634277962242434,-0.6844327985914606,0.10195672,1.9450066
774912d66,23,4,-4.50483126071819,-4.726716536610315,-1.6770034,5.236064
f33f1761c,17,2,23.282518346518618,-2.356410092910108,7.692094,3.963469
cea5f9671,10,0,-3.4034089718543843,-0.7745420794109733,0.16462149,1.9329761
95009b8a9,10,0,11.814114011805929,0.18195670778811984,6.4961524,3.9281986
e9718c8a3,18,3,16.190714857995786,-6.818987479055654,7.606351,3.5782003
9dad9aacc,23,4,-7.083846198376637,-3.3593017068423254,-2.0130951,5.331341
